Date;ES2YPrice;ES2YYield;ES2YSS;ES2YASS;ES2YZS;ES2YOaS;ES5YPrice;ES5YYield;ES5YSS;ES5YASS;ES5YZS;ES5YOaS;ES10YPrice;ES10YYield;ES10YSS;ES10YASS;ES10YZS;ES10YOaS;DE2YPrice;DE2YYield;DE2YSS;DE2YASS;DE2YZS;DE5YPrice;DE5YYield;DE5YSS;DE5YASS;DE5YZS;DE10YPrice;DE10YYield;DE10YSS;DE10YASS;DE10YZS;CH2YPrice;CH2YYield;CH2YSS;CH2YASS;CH2YZS;CH2YOaS;CH5YPrice;CH5YYield;CH5YSS;CH5YASS;CH5YZS;CH5YOaS;CH10YPrice;CH10YYield;CH10YSS;CH10YASS;CH10YZS;CH10YOaS;EURCHF
15-May-2009;104.910;1.509;-11.800;-12.500;-12.200;;106.150;2.818;22.400;23.400;23.200;;104.460;4.034;49.800;50.400;51.800;;99.970;1.265;-32.100;-29.700;-30.300;99.110;2.427;-22.700;-22.900;-23.800;103.076;3.364;-11.400;-11.300;-11.700;107.190;0.476;-27.2;-26.2;-25.4;;115.6;2.123;-25;-23.8;-22.7;;105.76;2.346;-18.6;-18.4;-18.6;;1.513
22-May-2009;104.740;1.585;-10.300;-7.700;-7.600;;105.350;3.004;36.000;37.300;37.200;;103.110;4.205;59.700;59.600;61.700;;99.790;1.312;-31.400;-26.500;-27.100;98.500;2.530;-16.900;-17.300;-18.000;99.420;3.534;-6.700;-7.400;-7.800;107.010;0.529;-23.1;-21.1;-20.4;;114.97;2.198;-26.2;-24.9;-23.8;;105.35;2.39;-27.2;-26.9;-27.4;;1.519
29-May-2009;104.630;1.573;-12.400;-10.100;-9.900;;104.790;3.130;37.300;39.100;39.200;;99.130;4.401;64.800;62.200;66.200;;100.160;1.444;-29.800;-28.300;-28.900;98.230;2.655;-16.700;-16.200;-16.900;99.320;3.612;-11.100;-11.600;-12.400;106.890;0.555;-20.5;-18.6;-18.1;;114.25;2.301;-26.9;-26;-24.9;;104.8;2.45;-33.5;-33.7;-34.5;;1.510
05-Jun-2009;104.180;1.809;-13.300;-12.000;-11.900;;104.000;3.336;33.300;33.300;33.700;;98.550;4.483;58.500;55.200;58.900;;99.630;1.720;-27.500;-27.500;-28.200;97.270;2.859;-19.800;-20.800;-22.000;98.160;3.737;-13.100;-13.900;-14.900;106.890;0.550;-20.7;-17.2;-16.7;;114.2;2.298;-25.8;-24.4;-23.4;;104.25;2.511;-29.7;-29.7;-30.5;;1.516
12-Jun-2009;104.190;1.810;-15.900;-14.500;-14.400;;104.100;3.267;28.900;28.500;28.800;;99.390;4.379;55.100;52.200;55.300;;99.540;1.686;-34.000;-33.400;-34.200;97.310;2.829;-19.800;-20.800;-21.900;98.830;3.633;-16.300;-17.300;-18.300;106.600;0.636;-24.7;-21.5;-20.9;;114.25;2.296;-25.1;-23.9;-23;;104.31;2.503;-27.6;-27.6;-28.2;;1.512
19-Jun-2009;104.520;1.619;-18.800;-18.100;-17.800;;104.810;3.074;21.300;23.200;23.200;;100.030;4.284;51.900;49.200;51.900;;100.060;1.468;-39.500;-39.500;-40.200;98.338;2.635;-27.700;-26.800;-28.000;100.003;3.512;-23.000;-21.500;-22.700;106.680;0.565;-25.8;-21.8;-20.9;;114.86;2.203;-22.2;-23.8;-22.7;;105.23;2.399;-28.3;-30.4;-30.9;;1.507
26-Jun-2009;104.830;1.393;-30.300;-26.800;-26.300;;105.960;2.821;5.900;6.400;6.400;;101.160;4.152;48.100;45.900;48.100;;100.320;1.331;-42.300;-40.400;-41.000;98.900;2.472;-33.500;-34.200;-35.600;100.900;3.396;-24.800;-25.100;-26.300;106.720;0.513;-25.7;-21.6;-20.7;;115.11;2.157;-25.4;-25.1;-24;;105.66;2.35;-32.6;-32.8;-33.3;;1.523
03-Jul-2009;104.940;1.303;-29.300;-28.500;-28.000;;101.320;3.026;15.500;14.000;14.400;;101.850;4.063;44.400;43.500;45.400;;100.480;1.240;-40.400;-40.200;-40.800;99.270;2.397;-33.500;-34.400;-35.700;101.370;3.337;-24.100;-24.800;-26.000;106.720;0.479;-25.9;-20.4;-19.6;;115.31;2.132;-28.5;-27.3;-26.1;;105.92;2.32;-35;-34.4;-34.9;;1.519
10-Jul-2009;104.900;1.305;-27.200;-19.700;-19.400;;101.530;2.977;14.200;15.800;16.200;;101.930;4.055;48.100;48.400;50.500;;100.550;1.200;-43.100;-35.700;-36.200;99.610;2.332;-36.400;-34.200;-35.500;102.015;3.258;-28.500;-27.000;-28.100;106.590;0.511;-26;-19.1;-18.4;;115.52;2.089;-28.2;-26.7;-25.6;;106.45;2.26;-37.4;-36.4;-36.8;;1.514
17-Jul-2009;104.740;1.355;-27.400;-25.300;-24.900;;101.080;3.085;15.100;13.600;14.000;;101.370;4.140;45.800;44.300;46.400;;100.430;1.262;-42.500;-41.500;-42.200;98.990;2.469;-32.600;-33.800;-35.200;100.745;3.406;-24.200;-24.600;-25.800;106.560;0.492;-27.3;-19.8;-19.1;;115.3;2.125;-27.5;-26.8;-25.7;;106.14;2.293;-35.8;-35.4;-35.8;;1.518
24-Jul-2009;104.710;1.391;-25.400;-23.200;-22.800;;101.520;2.987;3.800;1.900;2.000;;102.070;4.048;33.500;32.300;33.600;;100.288;1.332;-36.900;-36.000;-36.600;98.630;2.545;-26.500;-28.100;-29.300;100.123;3.475;-21.000;-21.200;-22.300;106.500;0.488;-27.5;-18.1;-17.5;;116.03;2.02;-28.5;-28;-26.7;;107.14;2.181;-39.2;-39.3;-39.5;;1.522
31-Jul-2009;104.700;1.311;-26.500;-20.900;-20.500;;102.250;2.814;-0.700;0.300;0.300;;103.550;3.836;30.600;30.300;31.200;;100.426;1.292;-34.700;-30.100;-30.700;99.296;2.411;-26.600;-27.500;-28.500;101.741;3.304;-19.500;-19.700;-20.500;106.570;0.421;-31.9;-22.4;-21.7;;117.47;1.851;-34.3;-34.6;-32.8;;108.67;2.013;-43.9;-44.5;-44.4;;1.523
07-Aug-2009;104.190;1.603;-26.100;-20.400;-20.100;;101.110;3.060;-0.500;-0.400;-0.400;;102.580;3.995;31.300;30.300;31.300;;99.820;1.594;-34.400;-29.900;-30.700;97.900;2.722;-22.500;-22.100;-23.200;99.771;3.504;-15.800;-15.800;-16.500;106.190;0.585;-32.6;-23.3;-22.7;;116.54;1.967;-31;-35.6;-33.9;;107.5;2.139;-42.1;-46.9;-47.1;;1.533
14-Aug-2009;104.620;1.273;-35.600;-33.600;-32.900;;102.190;2.838;0.200;-1.000;-1.000;;103.850;3.826;29.700;29.100;29.900;;100.295;1.302;-39.100;-37.400;-38.100;99.110;2.453;-25.500;-27.100;-28.200;101.520;3.316;-17.900;-18.700;-19.400;106.520;0.375;-38.5;-26.5;-25.7;;117.5;1.812;-32.7;-33.6;-31.9;;108.8;1.995;-40.4;-41.8;-41.6;;1.522
21-Aug-2009;104.470;1.376;-31.000;-28.200;-27.600;;102.010;2.867;-0.800;-2.400;-2.500;;104.010;3.816;27.700;27.900;28.600;;100.160;1.390;-35.500;-33.500;-34.300;98.955;2.466;-28.800;-30.300;-31.500;101.470;3.315;-19.400;-19.400;-20.100;106.310;0.450;-32.8;-19.8;-19.3;;117.17;1.86;-32;-32.3;-30.7;;108.28;2.05;-42.7;-42.5;-42.5;;1.516
28-Aug-2009;104.520;1.329;-26.400;-17.100;-16.700;;102.430;2.792;-0.900;0.500;0.500;;104.400;3.766;29.600;30.300;31.000;;100.407;1.286;-36.500;-28.900;-29.500;99.500;2.387;-28.600;-27.200;-28.200;102.158;3.258;-18.300;-17.800;-18.500;106.290;0.429;-27.6;-16.9;-16.4;;117.38;1.832;-32.3;-31.9;-30.3;;108.48;2.027;-39.9;-39.8;-39.8;;1.515
04-Sep-2009;104.620;1.191;-29.500;-24.400;-23.700;;102.300;2.812;6.200;5.400;5.500;;103.440;3.872;40.800;39.800;41.100;;100.680;1.130;-41.900;-37.300;-37.900;99.680;2.313;-29.700;-31.300;-32.400;102.006;3.234;-19.500;-20.400;-21.200;106.110;0.490;-27;-13.2;-12.8;;117.05;1.881;-28.4;-27.6;-26.3;;108;2.078;-37.9;-37.5;-37.6;;1.516
11-Sep-2009;108.180;1.122;-28.200;-16.800;-16.300;;102.750;2.708;1.800;2.800;2.800;;104.050;3.780;33.900;35.100;36.100;;100.110;1.204;-40.400;-36.300;-37.100;99.910;2.267;-28.200;-27.600;-28.600;102.180;3.240;-16.300;-15.900;-16.500;105.980;0.524;-17.1;-4.6;-4.4;;116.74;1.906;-19.7;-21;-20;;107.65;2.115;-31.4;-32.9;-33;;1.513
18-Sep-2009;107.920;1.469;-28.500;-31.300;-30.300;;102.220;2.806;-0.700;-2.300;-2.300;;103.270;3.898;33.500;32.800;33.900;;99.900;1.298;-39.700;-40.000;-40.800;99.230;2.409;-26.100;-27.900;-28.900;100.862;3.370;-15.800;-16.600;-17.300;105.880;0.543;-20.7;-4.7;-4.5;;116.42;1.951;-22.6;-23.6;-22.5;;107.15;2.169;-32;-32.8;-33;;1.515
25-Sep-2009;108.050;1.511;-18.700;-15.700;-15.200;;102.690;2.734;0.000;0.800;0.900;;104.180;3.784;29.500;30.400;31.200;;100.061;1.222;-41.600;-36.800;-37.500;100.417;2.418;-30.300;-29.400;-30.400;102.113;3.268;-19.600;-18.300;-19.000;105.860;0.516;-25.2;-8.8;-8.4;;116.89;1.878;-26.2;-27.2;-25.9;;107.94;2.08;-38.9;-38.3;-38.3;;1.509
02-Oct-2009;107.950;1.398;-27.500;-31.100;-30.100;;102.680;2.720;5.300;5.200;5.300;;104.220;3.770;36.900;37.400;38.300;;100.080;1.213;-42.200;-40.400;-41.100;100.920;2.321;-32.700;-33.300;-34.200;103.180;3.131;-23.200;-23.600;-24.300;105.850;0.484;-26.1;-9.7;-9.3;;117.53;1.787;-26.3;-27.6;-26.2;;108.91;1.971;-44.3;-46.3;-46.1;;1.510
09-Oct-2009;107.670;1.517;-29.600;-29.900;-29.000;;102.490;2.773;2.900;3.000;3.000;;104.170;3.815;36.800;37.300;38.300;;99.770;1.384;-37.000;-34.900;-35.600;100.480;2.410;-32.300;-32.300;-33.400;102.415;3.212;-19.900;-19.600;-20.300;105.700;0.531;-26.4;-7.6;-7.2;;117.26;1.824;-29.1;-30.6;-29.2;;108.34;2.032;-43.4;-46.4;-46.4;;1.519
16-Oct-2009;107.510;1.515;-31.600;-30.200;-29.300;;102.290;2.782;-0.100;2.000;2.000;;103.410;3.857;35.800;37.100;38.200;;99.648;1.405;-37.100;-32.700;-33.400;100.050;2.462;-29.700;-28.700;-29.600;101.691;3.273;-19.100;-18.200;-18.900;105.560;0.574;-26.9;-5.4;-5;;116.74;1.916;-24;-24;-22.9;;107.51;2.123;-36.7;-36.7;-36.8;;1.518
23-Oct-2009;107.490;1.611;-24.700;-24.900;-24.200;;102.250;2.804;-1.500;-1.600;-1.600;;103.520;3.882;29.600;30.100;31.100;;99.730;1.403;-39.000;-35.700;-36.500;99.960;2.506;-30.800;-29.900;-31.000;101.186;3.337;-20.700;-20.900;-21.800;105.490;0.577;-26.1;-5.1;-4.7;;116.05;1.951;-23.9;-24.2;-23.1;;107.19;2.157;-37.1;-37.8;-38;;1.514
30-Oct-2009;107.580;1.421;-36.300;-34.700;-33.500;;102.580;2.733;-2.500;-1.700;-1.700;;103.970;3.816;32.900;33.200;34.100;;99.930;1.304;-40.900;-36.800;-37.600;100.450;2.423;-32.400;-31.300;-32.300;102.230;3.241;-21.800;-21.300;-22.100;105.460;0.561;-29.2;-4;-3.6;;116.85;1.865;-25.3;-25.3;-24.1;;108.09;2.055;-39.2;-39.2;-39.2;;1.511
06-Nov-2009;107.570;1.391;-40.300;-38.800;-37.400;;102.360;2.784;-4.000;-4.000;-4.100;;103.320;3.890;30.000;29.800;30.800;;99.940;1.285;-43.500;-39.300;-40.200;99.912;2.487;-32.200;-32.300;-33.400;100.945;3.355;-20.600;-20.400;-21.300;105.450;0.527;-32.3;-6;-5.6;;116.93;1.842;-29.4;-29.5;-28.1;;108.45;2.013;-45.9;-47.6;-47.5;;1.510
13-Nov-2009;107.650;1.339;-35.500;-31.600;-30.400;;102.540;2.757;-1.700;0.500;0.500;;103.570;3.882;30.700;32.100;33.200;;100.090;1.223;-40.500;-33.000;-33.800;100.350;2.435;-32.300;-30.200;-31.200;98.870;3.394;-19.700;-19.500;-20.500;105.450;0.486;-37.9;-9.3;-8.8;;117.02;1.818;-28.3;-30.4;-29;;108.6;1.995;-45.2;-45.7;-45.5;;1.509
20-Nov-2009;107.510;1.372;-29.600;-29.200;-28.100;;102.500;2.745;3.100;5.000;5.100;;103.690;3.837;36.400;37.100;38.200;;99.822;1.326;-39.900;-40.700;-41.700;100.594;2.365;-32.100;-32.600;-33.500;100.058;3.261;-23.000;-22.900;-24.000;112.120;0.450;-34.5;-7.3;-7;;117.02;1.82;-28.5;-28.5;-27.2;;108.5;2.004;-45.7;-46.2;-46.1;;1.513
27-Nov-2009;107.460;1.380;-31.000;-29.000;-27.900;;102.850;2.690;2.100;2.700;2.700;;104.130;3.793;36.000;37.000;38.000;;99.990;1.260;-48.900;-47.900;-49.000;101.154;2.264;-39.000;-38.400;-39.500;100.770;3.182;-27.200;-26.500;-27.600;105.400;0.432;-34.6;-9.5;-9.2;;117.79;1.716;-30.9;-31.4;-29.9;;109.55;1.886;-47.7;-49.7;-49.2;;1.505
04-Dec-2009;107.270;1.389;-37.600;-34.500;-33.300;;102.720;2.689;-0.300;-0.600;-0.600;;104.220;3.773;32.400;32.400;33.200;;99.810;1.344;-47.700;-45.900;-47.000;100.710;2.341;-33.700;-34.000;-35.000;100.130;3.229;-24.100;-24.700;-25.700;105.400;0.388;-45.2;-19.5;-18.9;;117.48;1.743;-35.8;-36.6;-34.9;;109.3;1.911;-45.8;-46.9;-46.4;;1.509
11-Dec-2009;107.080;1.541;-17.400;-12.200;-11.800;;102.380;2.747;8.700;9.300;9.500;;103.540;3.838;39.100;39.300;40.500;;99.950;1.290;-48.300;-45.400;-46.400;100.973;2.285;-35.800;-35.400;-36.300;100.370;3.220;-24.400;-24.900;-25.900;105.340;0.382;-44.3;-17.2;-16.7;;117.57;1.724;-34.7;-34.8;-33.1;;109.35;1.904;-44.3;-46;-45.6;;1.513
18-Dec-2009;107.070;1.446;-15.000;-10.900;-10.500;;102.270;2.790;23.000;23.200;23.600;;103.690;3.848;46.700;47.800;49.200;;100.159;1.174;-49.000;-45.500;-46.300;101.405;2.173;-37.600;-37.100;-37.900;100.910;3.139;-26.500;-25.600;-26.600;105.250;0.596;-32.7;-38.4;-37.6;;118.11;1.66;-45.9;-48.3;-48.3;;103;1.932;-50.8;-51.6;-53.4;;1.495
25-Dec-2009;106.930;1.464;-17.400;-11.200;-10.700;;101.830;2.855;19.800;20.200;20.700;;102.900;3.929;43.300;43.900;45.400;;100.057;1.192;-50.800;-46.400;-47.300;100.786;2.291;-34.900;-33.800;-34.700;99.310;3.296;-23.400;-22.500;-23.500;105.200;0.602;-32.6;-38;-37.3;;117.83;1.675;-47.6;-49.2;-49.2;;102.85;1.947;-52.4;-52.6;-54.4;;1.491
01-Jan-2010;106.700;1.523;-22.900;-16.900;-16.400;;101.440;2.946;19.300;18.500;18.900;;102.490;3.978;42.100;40.100;41.600;;99.789;1.338;-48.300;-44.400;-45.300;100.270;2.438;-30.100;-30.300;-31.300;98.830;3.401;-17.700;-19.900;-21.000;105.050;0.648;-33.5;-38.8;-38.1;;117.18;1.755;-49.7;-51;-51.1;;102.1;2.025;-48.1;-50.7;-52.7;;1.484
08-Jan-2010;106.890;1.413;-25.300;-11.000;-10.700;;101.760;2.880;20.100;24.600;25.200;;102.590;3.975;46.900;49.600;51.500;;99.996;1.247;-48.800;-35.500;-36.200;100.470;2.405;-26.000;-21.200;-21.800;98.908;3.381;-14.700;-12.300;-12.800;105.000;0.650;-32;-38.5;-37.8;;116.61;1.815;-48.8;-49.9;-50.1;;101.15;2.126;-39.7;-40.9;-42.7;;1.475
15-Jan-2010;106.910;1.384;-16.500;-9.800;-9.500;;101.900;2.858;28.800;28.400;29.000;;102.520;3.976;54.200;54.200;56.300;;100.194;1.142;-47.100;-42.700;-43.400;100.640;2.364;-30.000;-28.900;-29.800;99.920;3.267;-19.000;-18.800;-19.600;105.100;0.593;-33.4;-37.5;-36.8;;116.93;1.737;-47.6;-50;-50;;101.7;2.067;-41.2;-42.4;-44.1;;1.477
22-Jan-2010;106.620;1.542;1.200;7.100;6.900;;101.290;3.040;49.000;48.100;49.300;;98.880;4.149;69.000;64.600;68.800;;100.232;1.117;-47.500;-44.100;-44.900;100.920;2.301;-32.400;-33.000;-33.900;100.250;3.219;-20.600;-21.900;-22.800;105.150;0.555;-34.1;-37.9;-37.1;;117.53;1.691;-52.5;-54.1;-54.1;;102.2;2.014;-43.8;-45;-46.6;;1.472
29-Jan-2010;106.050;1.954;41.400;50.200;48.800;;101.020;3.068;52.400;52.100;53.500;;98.850;4.136;69.600;66.100;70.300;;100.225;1.137;-46.200;-41.800;-42.600;101.037;2.283;-33.400;-33.100;-34.100;100.490;3.200;-20.200;-21.300;-22.100;105.100;0.561;-34.5;-37.9;-37.2;;117.6;1.673;-52.5;-54.1;-54.1;;102.3;2.003;-42.1;-43.9;-45.6;;1.471
05-Feb-2010;105.790;1.875;42.500;53.500;52.100;;100.590;3.168;75.100;74.500;76.600;;98.830;4.127;79.300;76.200;81.000;;100.473;0.997;-50.500;-44.000;-44.700;101.612;2.159;-33.600;-32.500;-33.300;101.130;3.115;-17.900;-18.000;-18.700;105.300;0.461;-37.7;-42.2;-41.3;;118.08;1.615;-55;-57.8;-57.6;;102.6;1.971;-38.7;-40.4;-41.9;;1.466
12-Feb-2010;106.480;1.427;2.300;11.800;11.500;;102.050;2.799;36.500;36.700;37.400;;99.960;4.011;61.000;58.800;62.200;;100.467;0.977;-47.700;-41.300;-42.000;101.310;2.218;-29.800;-29.100;-29.800;100.470;3.186;-19.000;-18.200;-18.900;105.350;0.421;-37.3;-42;-41.1;;118.08;1.615;-59;-61.3;-60.9;;102.75;1.954;-38.2;-41.1;-42.5;;1.466
19-Feb-2010;106.500;1.374;-4.900;6.600;6.600;;101.920;2.822;34.500;34.700;35.400;;99.570;4.035;57.000;54.400;57.700;;100.429;0.999;-47.900;-39.800;-40.500;100.950;2.289;-28.300;-26.500;-27.300;99.660;3.275;-14.700;-15.800;-16.500;105.400;0.381;-41.2;-44.7;-43.7;;117.85;1.636;-58.1;-60;-59.7;;102.4;1.991;-40.2;-42.2;-43.9;;1.464
26-Feb-2010;106.640;1.302;-2.000;11.200;11.000;;102.300;2.742;39.200;40.300;41.000;;100.890;3.876;53.300;51.800;54.500;;100.659;0.857;-50.900;-41.500;-42.100;101.720;2.129;-30.900;-29.700;-30.400;101.250;3.107;-21.000;-20.200;-21.000;105.450;0.335;-41.3;-45.2;-44.2;;118.29;1.568;-63.1;-65.7;-65.2;;103.1;1.916;-40.3;-41.3;-42.7;;1.463
05-Mar-2010;106.670;1.219;-16.400;-4.400;-4.000;;102.700;2.647;27.400;27.400;27.700;;100.930;3.859;49.800;48.200;50.600;;100.634;0.894;-54.100;-45.200;-45.900;101.539;2.178;-28.300;-28.000;-28.700;100.832;3.159;-17.600;-17.100;-17.700;105.250;0.401;-45;-49.6;-48.6;;118.33;1.562;-67.6;-70.2;-69.6;;103.35;1.889;-44.5;-46;-47.5;;1.463
12-Mar-2010;106.540;1.236;-17.800;-3.900;-3.600;;102.500;2.702;31.600;32.000;32.500;;100.880;3.866;49.400;48.900;51.400;;100.504;0.961;-50.700;-40.100;-40.700;101.400;2.200;-27.100;-26.500;-27.100;100.708;3.178;-16.000;-15.700;-16.300;105.000;0.490;-38.6;-41.7;-40.9;;117.75;1.63;-61.5;-63.7;-63.4;;102.85;1.942;-43.7;-46.3;-47.9;;1.456
19-Mar-2010;106.620;1.165;-18.600;-5.000;-4.500;;102.550;2.686;35.400;35.300;35.800;;100.800;3.910;59.400;58.100;61.100;;100.579;0.906;-48.700;-35.700;-36.100;101.606;2.150;-26.500;-26.800;-27.400;101.150;3.109;-16.400;-16.700;-17.200;104.950;0.493;-37.6;-44.2;-43.4;;117.64;1.637;-63.5;-67;-66.6;;102.8;1.946;-42.9;-45.6;-47.3;;1.436
26-Mar-2010;106.540;1.142;-18.500;-5.000;-4.400;;102.770;2.634;29.600;30.000;30.400;;101.220;3.875;54.200;52.300;54.900;;100.602;0.893;-48.000;-34.700;-35.100;101.379;2.207;-22.400;-21.700;-22.200;100.808;3.156;-14.700;-14.600;-15.100;104.950;0.473;-37.5;-43.3;-42.5;;117.77;1.61;-62.4;-65.7;-65.3;;103;1.924;-40.9;-42.8;-44.2;;1.428
02-Apr-2010;106.480;1.131;-16.400;-5.600;-5.100;;102.820;2.613;34.500;34.900;35.400;;101.410;3.809;53.500;52.600;55.100;;100.050;0.974;-46.600;-41.300;-42.000;101.680;2.135;-23.100;-21.800;-22.200;101.340;3.099;-13.700;-13.800;-14.200;104.900;0.477;-38.6;-43.4;-42.6;;117.79;1.605;-60.8;-61.8;-61.5;;103;1.924;-42;-43;-44.4;;1.432
09-Apr-2010;106.320;1.168;-14.500;-2.300;-2.000;;102.460;2.712;40.500;40.400;41.000;;100.890;3.870;54.400;54.000;56.700;;100.014;0.982;-46.600;-42.500;-43.200;101.395;2.188;-21.600;-20.800;-21.200;100.680;3.158;-12.500;-12.500;-12.900;104.750;0.528;-36.2;-41.8;-41.1;;117.49;1.647;-61.4;-64.4;-64.2;;102.9;1.934;-43.1;-45.5;-47;;1.438
16-Apr-2010;106.290;1.138;-12.000;6.100;6.000;;102.710;2.619;39.000;40.800;41.300;;101.200;3.832;59.000;58.300;61.100;;100.171;0.909;-47.700;-39.000;-39.600;100.620;2.115;-23.800;-21.500;-22.200;101.336;3.093;-10.900;-10.600;-10.900;112.440;0.534;-35.7;-37.7;-37.1;;117.66;1.628;-61.7;-64.2;-63.8;;102.85;1.939;-39.9;-41.6;-42.9;;1.433
23-Apr-2010;105.770;1.431;14.500;24.800;24.000;;101.710;2.882;64.000;63.300;64.500;;100.030;3.993;77.100;74.400;78.500;;100.150;0.929;-48.300;-44.000;-44.900;100.757;2.096;-25.700;-25.700;-26.400;101.608;3.068;-11.700;-12.100;-12.400;104.700;0.512;-36.8;-39.7;-39.1;;117.81;1.574;-60.9;-63.8;-63.4;;103.3;1.89;-40;-41.8;-43;;1.435
30-Apr-2010;101.410;2.013;61.700;62.400;63.100;;99.210;3.157;86.200;84.200;87.300;;99.510;4.041;87.600;85.700;90.600;;100.390;0.794;-56.800;-50.600;-51.500;101.280;1.990;-29.100;-29.100;-29.800;102.348;2.965;-16.200;-15.200;-15.500;104.800;0.445;-36.8;-39.1;-38.4;;118.33;1.527;-56.7;-58.3;-58;;103.85;1.831;-43;-42.9;-44;;1.432
07-May-2010;99.520;2.892;160.200;163.600;167.400;;96.430;3.788;162.000;157.000;165.800;;96.450;4.389;134.100;127.700;137.500;;100.774;0.536;-73.800;-59.500;-60.400;102.852;1.639;-50.600;-46.800;-47.500;101.869;2.765;-30.500;-28.400;-29.500;105.300;0.192;-37.5;-39.2;-38.4;;119.88;1.291;-49.6;-51.6;-51.1;;105.5;1.657;-42.2;-43.9;-44.7;;1.413
14-May-2010;101.290;2.068;84.700;86.600;87.600;;100.008;2.989;84.000;81.300;84.000;;100.007;3.984;86.100;83.200;88.000;;99.870;0.494;-71.200;-61.900;-62.800;102.741;1.670;-47.000;-46.600;-47.300;101.140;2.862;-28.200;-28.700;-29.900;105.150;0.239;-36.5;-36;-35.3;;119.34;1.365;-49.2;-50.2;-49.7;;104.8;1.729;-41.9;-43.3;-44.3;;1.400
21-May-2010;101.094;2.149;89.000;92.200;93.200;;99.996;2.987;90.700;90.100;92.900;;98.946;4.073;112.900;109.100;115.400;;99.980;0.533;-76.000;-73.000;-74.600;103.388;1.512;-54.000;-53.500;-54.000;102.924;2.664;-30.300;-29.200;-30.100;113.000;0.545;-41.3;-40.3;-39.4;;120.48;1.17;-51.4;-52;-51.2;;106.8;1.519;-43.4;-44.6;-44.9;;1.445
28-May-2010;100.493;2.402;109.200;111.200;112.900;;98.483;3.264;115.400;113.400;117.800;;98.092;4.235;129.100;123.800;131.800;;100.000;0.530;-81.100;-79.300;-81.100;103.155;1.579;-50.500;-49.600;-50.100;102.820;2.685;-27.500;-27.400;-28.200;112.840;0.623;-25.6;-27.4;-26.8;;120.1;1.251;-45.5;-47.7;-47.1;;106.3;1.57;-43.5;-45;-45.5;;1.422
04-Jun-2010;99.727;2.848;156.500;158.600;161.900;;96.877;3.714;162.200;155.800;163.800;;95.405;4.570;164.800;154.900;167.500;;100.032;0.451;-85.500;-83.500;-85.200;103.730;1.466;-60.800;-60.000;-60.400;103.780;2.585;-35.500;-35.600;-36.500;112.750;0.644;-21.4;-22.8;-22.2;;120.34;1.217;-43.7;-45.8;-45.3;;106.65;1.533;-42.6;-44.3;-44.6;;1.392
11-Jun-2010;99.872;2.765;154.200;159.300;162.300;;97.119;3.590;155.700;151.000;158.200;;95.778;4.487;162.000;152.700;164.600;;100.062;0.470;-77.700;-72.900;-74.300;103.607;1.463;-54.900;-53.500;-54.000;103.730;2.583;-30.800;-30.300;-31.000;112.670;0.652;-18.5;-19.3;-18.8;;119.95;1.25;-43.5;-45.9;-45.4;;106.4;1.557;-39.8;-41.2;-41.5;;1.392
18-Jun-2010;99.632;2.952;163.100;169.400;173.300;;96.618;3.743;163.000;155.400;163.500;;94.804;4.650;169.400;157.700;171.300;;99.840;0.592;-75.600;-70.500;-71.900;102.980;1.607;-48.600;-48.700;-49.300;102.328;2.733;-25.800;-25.000;-25.700;112.140;0.767;-20.1;-22;-21.2;;119.6;1.291;-44;-45.9;-45.4;;105.8;1.619;-37.8;-38.3;-38.7;;1.373
25-Jun-2010;99.988;2.740;144.400;150.000;152.800;;96.995;3.636;158.900;155.800;163.200;;96.040;4.480;160.300;152.900;164.400;;99.857;0.557;-76.400;-72.500;-73.800;103.430;1.487;-53.900;-50.800;-51.200;103.310;2.601;-30.500;-27.800;-28.400;112.260;0.723;-21.2;-21.4;-20.7;;119.88;1.236;-40.1;-42.9;-42.4;;106.45;1.55;-40.6;-41;-41.2;;1.352
02-Jul-2010;99.757;2.802;140.600;142.400;145.100;;96.708;3.757;171.600;164.000;172.200;;95.576;4.555;169.700;159.600;172.000;;99.670;0.664;-75.000;-71.300;-72.800;103.470;1.489;-54.400;-53.200;-53.600;103.580;2.580;-29.700;-29.600;-30.200;112.370;0.692;-25.2;-25.8;-25;;120.32;1.168;-37;-40.4;-40;;107.15;1.475;-41.1;-44.3;-44.4;;1.335
09-Jul-2010;100.340;2.550;118.700;121.200;123.100;;97.135;3.656;164.900;157.600;165.000;;95.196;4.603;178.300;167.100;180.400;;99.480;0.774;-61.300;-59.700;-61.000;102.990;1.591;-40.500;-40.500;-40.900;103.139;2.631;-22.700;-21.400;-21.900;112.290;0.687;-25.1;-24.1;-23.4;;120.29;1.16;-42.9;-46.7;-46.1;;107.35;1.453;-43.1;-45;-45;;1.337
16-Jul-2010;101.002;2.181;82.700;86.400;87.300;;98.519;3.307;129.400;124.900;129.500;;103.130;4.538;161.800;160.000;165.800;;99.480;0.782;-59.300;-56.500;-57.800;102.921;1.611;-38.700;-38.700;-39.000;103.418;2.623;-23.300;-22.800;-23.300;111.780;0.655;-24.2;-25.1;-24.4;;121.08;1.139;-40.5;-44;-43.4;;107.4;1.447;-42.4;-45;-45;;1.358
