Date;rent_CH2Y10YRetCHF_Acum;DEST2Y10YAcu;CHST2Y10YAcu;ESST2Y10YAcu
01/01/2016;0.611282095;0.770451992;0.740172045;4.778568632
08/01/2016;0.61834795;0.629082748;0.747249597;4.722139326
15/01/2016;0.562247534;0.526428316;0.691232375;4.845156305
22/01/2016;0.559187022;0.639525675;0.688203376;4.932937562
29/01/2016;0.306561439;0.362892575;0.435767851;4.346178566
05/02/2016;0.494620855;0.269787689;0.623935397;4.808191047
12/02/2016;0.511989398;0.228274739;0.641327091;5.043881207
19/02/2016;0.433595021;0.254413527;0.562928229;4.959282137
26/02/2016;0.32497491;0.13226728;0.454079693;4.645767554
04/03/2016;0.385368595;0.400591639;0.514517317;4.671021547
11/03/2016;0.545407262;0.194299933;0.674667657;4.334811913
18/03/2016;0.584162655;0.110808539;0.713446242;4.154668455
25/03/2016;0.43997744;0.016609035;0.569203613;4.442814693
01/04/2016;0.190206931;-0.030576267;0.319331552;4.295049115
08/04/2016;0.280537895;-0.062505233;0.409718705;4.505225348
15/04/2016;0.323727817;0.02320805;0.452940419;4.559037169
22/04/2016;0.403405203;0.191600872;0.532797162;4.858252014
29/04/2016;0.371212355;0.259863184;0.500598667;4.875557611
06/05/2016;0.444874396;0.044154591;0.574367505;5.081981401
13/05/2016;0.463690713;-0.014558974;0.593200817;5.117252961
20/05/2016;0.399513749;0.169906143;0.529008571;4.968416462
27/05/2016;0.25601371;0.133095163;0.385443035;4.753492944
03/06/2016;0.209721508;-0.009658052;0.339204833;4.796115185
10/06/2016;0.205508037;-0.115582435;0.334975619;4.592486521
17/06/2016;0.321310186;0.023891247;0.4508556;4.70288202
24/06/2016;0.812153495;-0.114832173;0.941932642;4.840303934
01/07/2016;0.223904354;-0.218744188;0.353508059;4.063862638
08/07/2016;0.254536966;-0.223961113;0.384164035;3.974666668
15/07/2016;0.222146922;-0.179427992;0.351770023;4.11229515
22/07/2016;0.407269281;-0.405348429;0.536977802;3.85843641
29/07/2016;0.079901413;-0.56419301;0.209480445;3.706567465
05/08/2016;0.2763274;-0.393530259;0.406011756;3.607675647
12/08/2016;0.227829882;-0.454306084;0.357508896;3.358820563
19/08/2016;0.217248762;-0.296565031;0.346929207;3.358553733
26/08/2016;0.122931612;-0.368769448;0.252596807;3.487422046
02/09/2016;0.317661162;-0.233898643;0.447403131;3.602532937
09/09/2016;0.439709902;-0.126936293;0.569513254;3.77949184
16/09/2016;0.531003273;-0.127975988;0.660848494;3.765578603
23/09/2016;0.095421887;-0.260534716;0.22506532;3.709358742
30/09/2016;0.395056991;-0.331303729;0.524812724;3.413901141
07/10/2016;-0.039094911;-0.062211477;0.090462538;3.719744965
14/10/2016;0.236673175;-0.01461061;0.366367808;3.912078568
21/10/2016;0.342240887;-0.119147147;0.471993708;3.970285732
28/10/2016;0.457330488;0.178958193;0.58720669;4.046302137
04/11/2016;0.792343462;0.13705454;0.922358616;4.394274865
11/11/2016;1.052171932;0.515209183;1.181165976;4.642025212
18/11/2016;0.822174805;0.575236504;0.951028278;5.06117389
25/11/2016;1.095095389;0.708341843;1.224101767;4.736655439
02/12/2016;1.118766184;0.759536465;1.2477969;4.81750987
09/12/2016;1.226744889;0.945702657;1.35570027;4.784511657
16/12/2016;1.208437824;0.924936777;1.337396092;4.720682953
23/12/2016;1.370390201;0.680499395;1.499453207;4.628846584
30/12/2016;0.925238739;0.606307009;1.054098327;4.841813319
06/01/2017;0.581765087;0.693004328;0.710458458;5.098727754
13/01/2017;0.726058508;0.753635121;0.854827623;4.902008745
20/01/2017;0.840232865;0.777659008;0.969016228;5.056284923
27/01/2017;0.821954031;0.857499083;0.950732386;5.28574386
03/02/2017;0.751333441;0.930793497;0.880082358;5.680504692
10/02/2017;0.693374458;0.798049742;0.822048409;5.819642017
17/02/2017;0.698016158;0.835348538;0.826692115;5.603644362
24/02/2017;0.682942691;0.933731969;0.811619736;5.473576997
03/03/2017;0.745222148;1.053310059;0.874169644;5.491625824
10/03/2017;0.992515931;1.471783441;1.116607803;5.858665353
17/03/2017;0.836436542;1.161911753;0.959759014;6.146687758
24/03/2017;0.804907133;1.016270892;0.928220481;5.612791964
31/03/2017;0.718186908;0.76723007;0.841379748;5.408886286
07/04/2017;0.644891358;0.650794725;0.768065842;5.452276948
14/04/2017;0.618682295;0.713033231;0.741845133;5.670235168
21/04/2017;0.587326374;0.619172617;0.710482814;5.581510214
28/04/2017;0.624446282;0.624600595;0.748411652;5.534254603
05/05/2017;0.734047052;0.732594629;0.858163587;5.197089499
12/05/2017;0.720324083;0.722048206;0.844442743;5.431456566
19/05/2017;0.741733834;0.688343624;0.865814376;5.355659332
26/05/2017;0.63291747;0.599426155;0.756949857;5.250889592
02/06/2017;0.624966725;0.484155722;0.748979096;5.309340688
09/06/2017;0.641236532;0.503824531;0.7652676;4.958417793
16/06/2017;0.688011238;0.374377866;0.812085078;4.905784768
23/06/2017;0.607869341;0.164154107;0.731916779;4.684620117
30/06/2017;0.632694396;0.603958925;0.761648426;4.941102588
07/07/2017;0.645371578;0.909232953;0.773726654;5.364110007
14/07/2017;0.670861684;1.024409252;0.799219988;5.228162215
21/07/2017;0.623875547;0.823574651;0.752143862;4.758994583
28/07/2017;0.66362111;1.021517033;0.79020953;4.844442807
04/08/2017;0.501523061;0.852681789;0.628978136;4.914610794
11/08/2017;0.386716032;0.713622022;0.513717799;4.889620946
18/08/2017;0.427236328;0.776684969;0.55423658;4.949347587
25/08/2017;0.46601143;0.745370253;0.593053793;5.064870486
01/09/2017;0.644618827;0.825448438;0.771769633;5.160372968
08/09/2017;0.54674365;0.693413909;0.673788765;5.19703984
15/09/2017;0.684078323;0.824201935;0.813048131;5.228097906
22/09/2017;0.734747463;0.819186102;0.863845305;5.305181499
29/09/2017;0.820658133;0.816847594;0.949215775;5.224560997
06/10/2017;0.730251963;0.853565004;0.858807432;5.214091781
13/10/2017;0.663515522;0.796537607;0.792072029;5.040442846
20/10/2017;0.742574757;0.886908828;0.871221155;5.310706789
27/10/2017;0.799362228;0.823085064;0.928046895;5.076841423
03/11/2017;0.74154423;0.745265001;0.870268575;4.821706948
10/11/2017;0.740164436;0.827327429;0.868908982;5.011513693
17/11/2017;0.696515619;0.682158036;0.825327429;5.173918827
24/11/2017;0.77151137;0.703890872;0.900381108;4.910949767
01/12/2017;0.647169116;0.550148811;0.775984998;4.747174655
08/12/2017;0.632147402;0.61480187;0.760981952;4.784074502
15/12/2017;0.694777158;0.56910951;0.823662861;4.83229574
22/12/2017;0.561393764;0.630664318;0.691506001;4.674985802
29/12/2017;0.4766188;0.633634873;0.606703015;5.07550152
05/01/2018;0.650890438;0.624293444;0.781084093;5.019999732
12/01/2018;0.838000427;0.666123066;0.960830024;4.661018555
19/01/2018;0.898918879;0.837850007;1.021800736;4.410512945
26/01/2018;1.064803662;0.809922959;1.188531576;4.142720573
02/02/2018;1.199261612;1.106129492;1.323059961;4.186890359
09/02/2018;1.156734863;1.146830152;1.280555907;4.135537066
16/02/2018;1.23940508;0.932344915;1.363273473;4.125090958
23/02/2018;1.060377352;0.854480128;1.18417453;4.5407597
02/03/2018;1.113120579;0.857268634;1.236925601;4.386983645
09/03/2018;1.163905439;0.904270618;1.287669306;4.132051625
16/03/2018;1.138701134;0.797733678;1.26248664;4.00528458
23/03/2018;1.118980956;0.654592126;1.242783744;3.771653306
30/03/2018;1.111671909;0.584366948;1.235311687;3.547846112
06/04/2018;1.048406326;0.5970136;1.172372336;3.716870574
13/04/2018;0.992397453;0.642343234;1.116176095;3.689482945
20/04/2018;0.808042351;0.745642682;0.930877872;3.701258273
27/04/2018;0.608519457;0.739737419;0.73130416;3.730204073
04/05/2018;0.536832629;0.690479886;0.659670132;3.951043336
11/05/2018;0.592208764;0.701875447;0.71510174;3.834326186
18/05/2018;0.514958289;0.743775443;0.637960017;4.317852055
25/05/2018;0.345293375;0.53196774;0.6139099;4.064795775
01/06/2018;0.412004252;0.393669037;0.680624755;4.042397742
08/06/2018;0.312631552;0.608588745;0.579270833;4.184987458
15/06/2018;0.295024102;0.469511055;0.561617879;3.949462121
22/06/2018;0.298350804;0.364439169;0.564941263;4.190158197
29/06/2018;0.191356809;0.278038833;0.457945444;4.163075132
06/07/2018;0.061826591;0.213817383;0.328480336;4.1266892
13/07/2018;0.090331958;0.109610703;0.35728557;4.172677428
20/07/2018;0.110098576;0.326313018;0.377071796;4.268636557
27/07/2018;0.073073917;0.379096829;0.340040193;4.590345116
03/08/2018;0.140258997;0.337273961;0.407262509;4.654670518
10/08/2018;0.09784515;0.240401172;0.364350562;4.644179401
17/08/2018;0.112372888;0.14511797;0.378907143;4.953680263
24/08/2018;-0.073486909;0.207637063;0.192950951;4.780757888
31/08/2018;0.071327658;0.211243397;0.337867785;4.865749846
07/09/2018;0.06067507;0.192565658;0.327177373;4.724044123
14/09/2018;0.123770397;0.293301041;0.390796009;4.635959996
21/09/2018;0.195771031;0.339711995;0.462750169;4.650763521
28/09/2018;0.257685174;0.352579526;0.524459206;4.520840152
05/10/2018;0.251937502;0.554200389;0.518663572;4.637300103
12/10/2018;0.256407302;0.503363588;0.523151611;4.949519122
19/10/2018;0.306633527;0.458829885;0.573301116;5.234202182
26/10/2018;0.165731342;0.314773287;0.431642535;4.959364606
02/11/2018;0.238275226;0.48488725;0.5036337;4.742755251
09/11/2018;0.277397111;0.379477978;0.542821689;4.869416364
16/11/2018;0.249698101;0.332093329;0.515207768;5.039091908
23/11/2018;0.11294554;0.224705763;0.378107868;5.078301737
30/11/2018;-0.051875278;0.08205253;0.213213743;4.6819255
07/12/2018;-0.007167792;-0.082974972;0.257938933;4.536066882
14/12/2018;-0.013495709;-0.065089042;0.251622153;4.422386124
21/12/2018;0.088798057;-0.051876738;0.35402709;4.490862936
28/12/2018;-0.112071795;-0.087728554;0.15303345;4.620899808
04/01/2019;0.046125825;-0.1701658;0.311319427;4.77481465
11/01/2019;-0.035231667;-0.306494626;0.229934139;4.718037675
18/01/2019;-0.073844156;-0.118437152;0.191317611;4.438944674
25/01/2019;-0.133163071;-0.190741857;0.132002206;4.236838171
01/02/2019;-0.358384895;-0.303749879;-0.093222139;4.177444072
08/02/2019;-0.424859156;-0.478216288;-0.159827046;4.12234639
15/02/2019;-0.546465054;-0.525774786;-0.281482741;4.156737644
22/02/2019;-0.507911482;-0.505808573;-0.242896187;3.865068117
01/03/2019;-0.32156385;-0.394431622;-0.056405865;3.804699686
08/03/2019;-0.548935554;-0.515891981;-0.284006528;3.731717698
15/03/2019;-0.457969999;-0.506878489;-0.192976422;4.059887042
22/03/2019;-0.763193108;-0.642711503;-0.498786462;4.000858963
29/03/2019;-0.476759279;-0.697010074;-0.212246749;4.112562198
05/04/2019;-0.32811036;-0.635998992;-0.063398657;3.970198447
12/04/2019;-0.340230851;-0.455465043;-0.075489033;3.668691498
19/04/2019;-0.29854531;-0.496552863;-0.033760855;3.787835209
26/04/2019;-0.397881663;-0.540353998;-0.133139328;3.730424137
03/05/2019;-0.289918647;-0.449064739;-0.02510906;3.610960356
10/05/2019;-0.436877442;-0.58342657;-0.172127735;3.644755998
17/05/2019;-0.412130095;-0.671768973;-0.147391693;3.369768096
24/05/2019;-0.47300873;-0.726659364;-0.208298305;3.200567423
31/05/2019;-0.641740804;-0.88706152;-0.377098828;2.980640519
07/06/2019;-0.568387625;-0.99434638;-0.303705541;2.534870771
14/06/2019;-0.48028598;-0.916567327;-0.215561082;2.300566574
21/06/2019;-0.429612281;-0.946613279;-0.164853443;2.171629409
28/06/2019;-0.490300125;-0.967074184;-0.225547427;2.189186601
05/07/2019;-0.767036507;-1.000707707;-0.502315013;2.063020714
12/07/2019;-0.394778213;-0.874309308;-0.130068928;2.695090079
19/07/2019;-0.624978585;-0.874807799;-0.360483303;2.279596677
26/07/2019;-0.813989673;-1.03364345;-0.549513349;2.395624616
02/08/2019;-0.954662814;-1.142372638;-0.690548471;2.122945058
09/08/2019;-1.098505221;-1.18478514;-0.834438738;2.211657074
16/08/2019;-1.459706326;-1.170196528;-1.195861155;2.026328069
23/08/2019;-1.097632195;-1.34759807;-0.833625769;2.059445593
30/08/2019;-1.26334979;-1.286322244;-0.999385338;2.169171258
06/09/2019;-1.132314593;-1.319200166;-0.868283838;2.288385674
13/09/2019;-0.849153035;-1.334155019;-0.584493641;2.0149505
20/09/2019;-1.080658132;-1.379361154;-0.816141044;2.231172963
27/09/2019;-0.976702582;-1.400621899;-0.712136072;2.009359645
04/10/2019;-0.932780009;-1.431344836;-0.668188733;1.951527027
11/10/2019;-0.75022539;-1.252943116;-0.48541143;2.022189738
18/10/2019;-0.774007863;-1.205330843;-0.509193275;1.91826773
25/10/2019;-0.765272149;-1.195491278;-0.500445213;1.975540011
01/11/2019;-0.832132168;-1.215559849;-0.567316218;2.164069882
08/11/2019;-0.77139966;-1.036115982;-0.506610523;2.317111921
15/11/2019;-0.55414949;-1.165379291;-0.289336554;2.568706374
22/11/2019;-0.968728668;-1.095811389;-0.704003875;2.533454911
29/11/2019;-0.818910309;-1.112189961;-0.554116031;2.607490569
06/12/2019;-0.946703376;-0.782674047;-0.681945057;2.771530427
13/12/2019;-0.80084342;-0.942421526;-0.536025184;2.499840276
20/12/2019;-0.882898055;-0.807821033;-0.618104307;2.604841244
27/12/2019;-0.873010973;-0.825906626;-0.608205344;2.482524069
03/01/2020;-0.849732117;-0.931466492;-0.584915106;2.385534174
10/01/2020;-0.955324197;-0.892862615;-0.690535102;2.556970686
17/01/2020;-0.930873332;-0.869393107;-0.666082383;2.629757095
24/01/2020;-1.227991915;-1.095338829;-0.963364202;2.485799068
31/01/2020;-1.115901487;-1.18934223;-0.851226761;2.246474085
07/02/2020;-1.056585796;-1.140270423;-0.79188107;2.306403722
14/02/2020;-1.1183874;-1.130797618;-0.853697769;2.373258473
21/02/2020;-1.671325726;-1.132754697;-1.406814568;2.192984212
28/02/2020;-1.280023992;-1.333726512;-1.015399725;2.463533505
06/03/2020;-1.153087672;-1.351655643;-0.888401782;2.28078968
13/03/2020;-0.484524828;-0.876120749;-0.220171896;3.350417933
20/03/2020;-0.158141872;-0.861308655;0.106174874;3.02813758
27/03/2020;-0.296065324;-1.193406522;-0.031847918;3.001919217
03/04/2020;-0.395633242;-1.079632783;-0.131437437;3.273149086
10/04/2020;-0.192258235;-0.85197174;0.07202206;3.308923554
17/04/2020;-0.558398089;-1.005432589;-0.294439891;3.076236495
24/04/2020;-0.657281564;-0.959448295;-0.393366094;3.735744535
01/05/2020;-0.7829115;-1.124018943;-0.519023677;3.539099076
08/05/2020;-0.815316521;-0.96805992;-0.55143933;4.160864999
15/05/2020;-0.670410344;-0.988767296;-0.406443617;4.807824568
22/05/2020;-0.511762054;-1.005099159;-0.247703088;4.20852895
29/05/2020;-0.373859153;-0.972267463;-0.109714648;3.828562617
05/06/2020;-0.077088154;-0.674490858;0.188906596;3.552706602
12/06/2020;-0.34828839;-0.930252917;-0.083032344;3.820128031
19/06/2020;-0.269250755;-0.838815932;-0.003982788;3.604356861
26/06/2020;-0.478114474;-0.973797103;-0.21293616;3.54521775
03/07/2020;-0.269469352;-0.910361459;-0.004201929;3.504895921
10/07/2020;-0.456318415;-0.981295598;-0.191108144;3.35628255
17/07/2020;-0.176367182;-1.003632148;0.089038481;3.367583359
24/07/2020;-0.297603052;-0.994777826;-0.032225357;2.746506435
31/07/2020;-0.404402298;-1.093724695;-0.139033736;2.775199409
07/08/2020;-0.241481825;-1.100284143;0.023949391;2.694576571
14/08/2020;-0.096869913;-1.011867744;0.168627614;2.879555958
21/08/2020;-0.229910871;-1.184575078;0.035542901;2.837566676
28/08/2020;-0.271728297;-0.977446009;-0.00627232;2.967332977
04/09/2020;-0.323453211;-1.075405423;-0.057986634;2.978418155
11/09/2020;-0.168790358;-1.084696475;0.096737841;2.774374636
18/09/2020;-0.228306897;-1.082173456;0.037213323;2.85872385
25/09/2020;-0.33330052;-1.195810229;-0.067807694;2.692011649
02/10/2020;-0.252609224;-1.180311215;0.012920574;2.708742158
09/10/2020;-0.24775405;-1.204752373;0.017784691;2.609183197
16/10/2020;-0.216736987;-1.273224761;0.04881369;2.513873071
23/10/2020;-0.275947671;-1.221151184;-0.010409187;2.680660173
30/10/2020;-0.670236206;-1.256160217;-0.404812558;2.565393304
06/11/2020;-0.459036815;-1.300139292;-0.193535054;2.467758859
13/11/2020;-0.438432228;-1.233727775;-0.172901138;2.398610741
20/11/2020;-0.31265461;-1.256284233;-0.047076881;2.312495853
27/11/2020;-0.360174614;-1.240468614;-0.094603833;2.3284236
04/12/2020;-0.482393002;-1.183622569;-0.21685377;2.378647016
11/12/2020;-0.544213071;-1.314723274;-0.278709318;2.321546115
18/12/2020;-0.49135535;-1.286957487;-0.225826126;2.430517526
25/12/2020;-0.47456974;-1.296105902;-0.209022919;2.545059534
01/01/2021;-0.478961279;-1.32342876;-0.213409703;2.376798133
08/01/2021;-0.5446047;-1.241846471;-0.279066549;2.181477135
15/01/2021;-0.536482703;-1.287240616;-0.270934251;2.100751369
22/01/2021;-0.486643852;-1.265229588;-0.221070627;2.230355298
29/01/2021;-0.424636169;-1.276727154;-0.15903963;2.177180736
05/02/2021;-0.22723398;-1.134363462;0.038463191;2.218051963
12/02/2021;-0.182154979;-1.144368085;0.083561706;2.334601939
19/02/2021;0.012538941;-0.933521515;0.278477453;2.714307201
26/02/2021;-0.267665228;-0.778850471;-0.001879;2.883960545
05/03/2021;-0.004629205;-0.867502633;0.261214465;2.840429206
12/03/2021;-0.084607058;-0.893288971;0.181235546;2.391906059
19/03/2021;-0.185675759;-0.891663426;0.080147161;2.464486414
26/03/2021;-0.322340984;-0.973969008;-0.056543282;2.496258125
02/04/2021;-0.304693776;-0.951530269;-0.038879422;2.368189826
09/04/2021;-0.172417045;-0.903612663;0.093408331;2.725188165
16/04/2021;-0.188443734;-0.829781156;0.077394444;2.518694003
23/04/2021;-0.181723853;-0.794501759;0.084136737;2.526982515
30/04/2021;-0.0960921;-0.701485572;0.169679759;2.812924666
07/05/2021;-0.110155328;-0.723406922;0.155620082;2.973745168
14/05/2021;0.166729975;-0.531933766;0.432612055;3.168802897
21/05/2021;0.143910904;-0.474085729;0.409795865;3.076684671
28/05/2021;0.139616169;-0.610985745;0.405509918;3.042108661
04/06/2021;0.27751131;-0.684027022;0.543465051;3.046836266
11/06/2021;0.033488922;-0.804316318;0.299148171;2.83277699
18/06/2021;0.001355548;-0.64094487;0.267014389;3.078491519
25/06/2021;0.111606948;-0.60778681;0.377311407;2.845215125
02/07/2021;-0.111725696;-0.773031224;0.153856735;2.775824172
09/07/2021;-0.14959248;-0.869044158;0.115946358;2.789234018
16/07/2021;-0.298549777;-0.999314208;-0.033053783;2.718618372
23/07/2021;-0.342889201;-1.053182235;-0.077409754;2.567805303
30/07/2021;-0.328286833;-1.095805407;-0.062796891;2.609967406
06/08/2021;-0.354732006;-1.087018005;-0.089242537;2.601306806
13/08/2021;-0.636237914;-1.12019993;-0.37089154;2.564198265
20/08/2021;-0.400151455;-1.148771791;-0.1346797;2.531646435
27/08/2021;-0.355072686;-1.011996832;-0.089562236;2.97555833
03/09/2021;-0.273890924;-0.956537994;-0.008341068;3.035525832
10/09/2021;-0.178034503;-0.891061775;0.087544191;2.946069424
17/09/2021;-0.151537641;-0.791345114;0.114172534;2.727855026
24/09/2021;0.056156463;-0.692416012;0.321808838;2.813691148
01/10/2021;0.019266538;-0.670934562;0.284911083;3.041582602
08/10/2021;0.169946173;-0.54963646;0.435251772;3.129449806
15/10/2021;0.135101861;-0.617688684;0.400403828;2.890928154
22/10/2021;0.138525062;-0.530168815;0.403731582;3.280146305
29/10/2021;0.197156844;-0.566842703;0.459472978;3.47733015
05/11/2021;-0.060138432;-0.628949326;0.201656486;3.069059034
12/11/2021;0.047420947;-0.525365899;0.309242675;3.128230133
19/11/2021;-0.02923573;-0.704860528;0.232491073;3.238549138
26/11/2021;-0.106434447;-0.773768933;0.155257091;3.223718765
03/12/2021;-0.202560376;-0.932642813;0.059038814;2.963704583
10/12/2021;-0.26922017;-1.008570801;-0.007628236;2.697190502
17/12/2021;-0.33745918;-1.047209264;-0.075883379;2.555625151
24/12/2021;-0.17096369;-0.836181933;0.090794646;3.35932097
31/12/2021;-0.086388788;-0.779125421;0.175365236;3.485838864
07/01/2022;0.126318396;-0.527545243;0.365757146;3.47721522
14/01/2022;0.097430603;-0.555551747;0.336846815;3.153916872
21/01/2022;0.047290163;-0.489372698;0.286635245;3.266208377
28/01/2022;0.131943877;-0.462230225;0.371125362;3.544823978
04/02/2022;0.744315339;-0.41153666;0.979536155;3.854489218
11/02/2022;0.748129615;-0.112497044;0.983477749;4.320927419
18/02/2022;0.25465051;-0.081916771;0.490862667;4.457773375
25/02/2022;0.263022288;-0.417126921;0.499240773;4.107322475
04/03/2022;0.151449096;-0.406801915;0.393178412;3.901057963
11/03/2022;0.066218463;-0.211661346;0.304473747;4.207130289
18/03/2022;0.282145731;-0.076854412;0.520442155;4.431039028
25/03/2022;0.488544657;0.056193138;0.728065867;4.538630047
01/04/2022;0.420857589;-0.174447063;0.660348779;4.497204552
08/04/2022;0.491816455;-0.069815665;0.727620823;4.735069558
15/04/2022;0.910851722;0.039262191;1.146582607;4.583836974
22/04/2022;0.561281879;-0.032973783;0.799353354;4.934114275
29/04/2022;0.293624517;-0.121649497;0.53159388;4.890052201
06/05/2022;0.831911576;0.163785074;1.069678595;5.05147475
13/05/2022;0.584072506;0.18579173;0.821721615;4.940561816
20/05/2022;0.277035101;-0.151715239;0.516150831;5.055577321
27/05/2022;0.463254047;-0.129405577;0.702484753;4.970554475
03/06/2022;0.626968969;0.155382491;0.867438275;5.731825826
10/06/2022;0.327255918;0.269480026;0.567949836;5.987702326
17/06/2022;1.082366305;-0.055205064;1.324159713;5.303351588
24/06/2022;1.533553712;0.054525227;1.774346683;5.202929702
01/07/2022;0.708042022;0.087403222;0.968927815;5.022166638
08/07/2022;0.95296641;0.378423045;1.213993781;5.577948013
15/07/2022;0.622199565;0.107667947;0.883922799;5.351536816
